"gene_id" "sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10" "sample11" "sample12" "sample13" "sample14" "sample15" "sample16" "sample17" "sample18" "sample19" "sample20" "sample21" "sample22" "sample23" "sample24" "sample25" "sample26" "sample27" "sample28" "sample29" "sample30" "sample31" "sample32" "sample33"
"gene_id_735" 8 7 8 6 9 7 6 13 45 11 7 16 6 10 6 14 9 7 8 12 7 6 7 14 5 28 6 107 7 7 9 7 1
"gene_id_736" 6 7 10 6 8 7 9 7 24 8 7 6 6 5 6 14 10 7 8 13 7 6 7 11 8 35 15 147 9 7 9 5 5
"gene_id_737" 6 7 10 6 8 7 9 7 23 8 7 6 6 5 6 13 10 7 8 12 7 6 7 11 7 36 15 141 9 7 8 5 5
"gene_id_738" 6 7 10 6 8 7 9 7 23 8 7 6 6 7 6 14 10 7 8 12 7 6 7 11 8 36 15 142 9 7 8 5 6
"gene_id_739" 5 7 7 6 8 10 9 6 29 9 7 5 6 7 6 14 7 7 5 11 8 6 7 10 8 27 16 149 5 7 7 7 8
"gene_id_740" 6 7 7 6 6 5 11 10 39 7 7 11 6 5 6 16 7 5 9 12 5 6 7 13 6 37 5 126 9 7 6 7 8
"gene_id_741" 5 7 7 6 6 5 12 10 35 7 6 11 6 5 6 15 7 5 11 9 5 6 7 13 6 37 5 120 9 7 6 7 4
"gene_id_742" 6 7 7 6 5 5 12 10 38 7 6 11 6 5 6 15 7 5 11 10 7 6 7 13 6 37 5 121 9 7 6 7 2
"gene_id_743" 7 7 7 6 8 7 12 10 42 7 5 9 6 7 6 15 7 7 11 13 6 6 7 7 6 6 5 128 8 7 10 7 4
"gene_id_744" 7 7 7 6 8 7 11 10 41 7 7 9 6 7 6 15 7 7 11 12 6 6 7 7 6 6 5 131 9 7 10 7 6
"gene_id_745" 8 7 7 6 8 7 8 7 38 5 7 15 6 7 6 20 5 5 8 11 7 6 5 17 5 15 5 136 12 7 5 7 4
"gene_id_746" 5 7 7 6 8 7 6 15 26 7 5 8 6 7 6 5 13 6 11 9 7 6 8 12 6 31 14 135 10 7 9 7 9
"gene_id_747" 5 7 7 6 8 7 9 13 25 5 5 6 6 6 6 5 14 6 11 10 5 6 6 9 6 33 15 129 11 7 10 7 16
"gene_id_748" 6 7 7 6 8 7 9 19 16 7 5 7 6 8 6 8 10 7 11 9 7 6 6 8 6 30 13 135 11 7 10 7 12
"gene_id_749" 5 7 7 6 7 7 6 18 12 7 7 6 6 9 6 9 7 7 10 11 7 6 7 10 6 31 13 135 9 7 11 5 5
"gene_id_750" 6 7 7 6 7 7 5 14 18 7 7 7 6 8 6 10 7 7 10 8 7 6 8 9 6 28 16 129 8 7 12 7 5
"gene_id_751" 8 6 7 6 5 7 8 10 22 5 7 5 6 6 6 13 7 7 8 7 5 6 7 12 6 37 10 138 10 10 10 7 6
"gene_id_752" 6 7 7 6 11 7 8 9 21 7 5 7 6 7 6 8 5 7 12 11 7 6 7 17 6 37 8 153 6 11 5 7 10
"gene_id_753" 6 7 6 6 7 6 9 6 16 7 7 16 6 7 6 20 7 7 8 11 7 6 7 18 6 38 8 146 5 7 15 5 7
"gene_id_754" 7 7 5 6 9 7 5 10 6 7 7 11 6 7 6 29 7 7 7 13 9 6 7 9 6 43 8 155 7 7 11 10 6
"gene_id_755" 7 7 6 6 7 6 5 13 8 7 7 14 6 7 6 29 5 7 6 10 9 6 7 7 6 47 11 168 8 7 14 9 9
"gene_id_756" 7 7 6 6 7 6 5 13 8 7 7 14 6 7 6 29 5 7 6 10 8 6 7 8 6 45 11 171 8 7 14 9 9
"gene_id_757" 7 7 6 6 6 6 5 9 6 7 7 15 6 7 6 28 6 7 8 7 9 6 5 6 6 45 6 159 6 7 15 9 5
"gene_id_758" 7 7 7 6 8 8 6 8 7 7 7 14 5 7 6 24 6 7 8 8 9 6 5 13 6 41 6 160 6 7 14 8 11
"gene_id_759" 8 7 5 6 7 9 11 11 9 10 7 18 6 7 6 11 7 7 8 13 8 6 7 9 6 34 12 125 12 7 6 7 10
"gene_id_760" 10 7 5 6 6 7 6 11 18 8 7 8 6 7 6 9 7 7 5 12 7 6 7 10 6 42 10 116 16 7 10 7 8
"gene_id_761" 8 7 6 6 8 7 9 6 24 5 7 9 5 7 6 9 7 7 6 9 6 6 6 13 6 41 8 126 16 7 11 7 4
"gene_id_762" 12 7 7 5 8 8 9 7 23 7 7 5 6 5 6 16 5 7 6 6 7 6 7 13 6 48 8 145 22 7 8 7 3
"gene_id_763" 12 7 7 6 8 7 9 7 18 7 7 7 6 7 6 17 5 7 5 6 8 6 7 14 6 44 9 143 18 7 7 7 9
"gene_id_764" 12 7 7 6 8 7 9 6 18 7 7 7 6 7 6 18 5 7 8 6 9 6 5 14 6 45 10 143 17 7 7 7 4
"gene_id_765" 10 7 7 5 8 7 5 7 19 5 7 12 6 7 6 23 8 7 8 11 7 6 7 14 6 43 8 142 16 6 7 7 5
"gene_id_766" 10 7 7 5 6 9 5 7 23 5 7 10 5 7 6 25 7 5 8 9 9 6 7 12 6 43 9 135 14 5 7 7 7
"gene_id_767" 7 7 7 6 6 10 5 7 23 7 7 8 5 7 6 18 7 8 8 13 7 6 6 14 5 48 22 133 6 7 14 7 10
"gene_id_768" 9 7 7 7 7 10 9 7 24 7 7 8 5 7 6 18 6 6 8 11 5 6 6 16 6 49 19 135 8 7 12 7 7
"gene_id_769" 10 7 7 9 6 7 5 5 17 7 7 8 6 7 6 19 6 7 8 9 7 6 8 16 6 56 23 143 6 7 7 7 7
"gene_id_770" 10 7 7 6 8 7 6 12 21 7 5 16 6 7 6 17 5 7 5 6 7 6 7 16 5 41 19 166 10 7 9 5 4
"gene_id_771" 7 7 7 6 8 7 6 9 22 7 7 17 6 7 6 18 5 7 8 8 7 6 7 16 5 40 20 163 10 5 9 5 10
"gene_id_772" 7 7 8 8 8 7 6 9 27 7 7 16 6 7 6 17 7 7 8 7 8 6 7 12 5 45 21 166 7 7 11 7 3
"gene_id_773" 9 7 7 6 8 5 11 10 28 9 7 9 6 7 6 15 7 5 12 13 7 6 5 15 6 56 12 133 14 7 8 7 10
"gene_id_774" 10 7 7 6 8 7 7 10 27 8 7 9 6 7 6 17 5 7 12 15 6 6 7 17 6 51 5 117 11 7 9 7 7
"gene_id_775" 6 7 7 6 8 7 6 10 17 5 7 12 6 7 6 17 7 7 13 23 7 6 7 23 6 31 5 105 15 7 11 7 7
"gene_id_776" 5 7 7 6 8 7 9 10 17 5 7 11 6 6 6 19 7 7 10 25 7 6 7 26 6 32 5 108 14 7 10 7 5
"gene_id_777" 5 7 7 6 10 6 5 10 31 7 7 15 6 7 6 18 6 7 8 15 5 6 7 7 6 36 8 120 8 7 11 6 3
"gene_id_778" 6 7 7 6 9 6 9 10 32 8 7 14 6 7 6 18 6 7 8 14 7 6 7 6 6 32 8 124 8 6 11 6 7
"gene_id_779" 8 7 7 6 6 7 6 5 34 10 5 11 6 9 6 15 7 7 13 6 6 6 7 13 6 30 11 147 6 6 15 7 7
"gene_id_780" 9 7 7 5 7 7 7 10 20 10 6 9 6 5 6 17 7 7 13 6 6 6 7 13 6 24 12 140 9 7 15 7 7
"gene_id_781" 8 7 7 8 8 8 7 6 24 8 5 8 6 6 6 22 7 7 15 7 6 6 7 12 6 28 10 141 9 7 14 7 2
"gene_id_782" 6 7 7 9 7 8 8 7 25 9 7 7 6 5 6 24 7 7 14 8 6 6 7 13 6 27 11 135 8 7 14 7 5
"gene_id_783" 6 8 7 6 7 6 10 10 32 7 7 18 6 6 6 11 7 7 8 12 7 6 10 14 6 23 7 116 9 5 15 7 7
"gene_id_784" 6 8 7 6 8 7 10 9 31 6 7 18 6 5 6 11 7 7 8 10 7 6 10 13 6 23 6 119 9 7 14 7 4
"gene_id_785" 6 8 7 5 8 6 10 11 30 6 5 18 6 7 6 10 7 7 8 12 7 6 10 12 6 22 6 119 9 7 14 7 11
"gene_id_786" 8 6 7 6 5 7 11 9 36 6 5 16 6 6 6 15 7 7 8 11 5 6 8 12 6 27 11 119 9 7 10 7 7
"gene_id_787" 8 7 7 6 5 7 8 5 37 7 7 14 6 7 6 21 7 7 8 7 6 6 8 10 6 29 11 105 9 5 10 7 6
"gene_id_788" 5 7 7 6 16 5 9 10 7 7 7 9 6 7 6 10 6 5 8 12 7 6 6 10 6 26 6 126 8 5 8 7 5
"gene_id_789" 6 5 7 5 11 5 9 10 6 7 7 10 6 7 6 13 8 5 6 11 7 6 6 8 6 27 7 134 8 5 9 8 7
"gene_id_790" 7 7 5 6 8 6 6 10 34 7 7 10 5 7 6 18 7 7 9 6 11 5 7 15 6 39 7 162 5 6 5 7 6
"gene_id_791" 10 7 5 6 8 6 8 8 41 5 7 11 6 7 6 17 7 5 7 5 13 6 7 14 6 44 11 158 6 7 7 7 1
"gene_id_792" 10 7 7 6 8 7 6 8 38 7 7 13 6 7 6 18 6 7 6 5 12 6 7 17 6 52 12 157 13 7 9 7 4
"gene_id_793" 8 7 7 6 8 7 9 6 21 5 7 8 5 5 6 16 7 7 5 9 7 6 5 17 6 43 11 141 9 7 12 7 5
"gene_id_794" 9 7 7 6 5 8 6 9 25 5 7 11 5 6 6 18 7 7 5 14 5 6 5 17 6 38 11 169 5 7 10 6 5
"gene_id_795" 6 7 7 6 7 7 7 6 23 5 7 15 5 6 6 17 7 5 8 15 5 6 7 18 6 41 12 166 9 7 9 5 7
"gene_id_796" 5 7 7 5 5 7 14 14 37 10 5 15 6 5 6 11 6 7 8 7 12 6 8 13 6 50 5 152 9 7 6 7 3
"gene_id_797" 5 7 7 6 8 5 10 16 36 9 7 12 6 6 6 15 6 7 8 9 13 6 7 12 6 52 6 134 9 7 10 7 4
"gene_id_798" 5 10 7 6 8 7 6 14 26 7 7 5 6 7 6 15 7 7 7 9 7 6 7 14 6 58 11 150 10 6 6 5 10
"gene_id_799" 5 13 7 6 6 7 5 18 32 7 6 7 6 5 6 14 6 7 7 9 8 6 8 13 6 58 11 152 11 6 6 5 10
"gene_id_800" 5 13 7 6 9 7 9 13 27 7 7 10 6 6 6 15 5 7 10 15 6 6 8 12 6 54 8 157 12 6 9 5 8
"gene_id_801" 6 6 7 5 10 5 9 6 48 8 7 13 6 7 6 16 7 10 6 14 6 6 6 15 6 57 9 143 7 7 7 7 2
"gene_id_802" 7 9 7 6 6 5 7 6 62 7 7 12 6 5 6 15 6 6 5 11 7 6 10 11 6 56 7 142 6 7 10 7 11
"gene_id_803" 7 9 7 6 8 5 6 5 53 7 7 13 5 7 6 15 5 7 5 14 7 6 8 12 7 56 7 149 6 7 11 7 12
"gene_id_804" 7 9 5 6 5 5 7 6 56 7 7 12 5 5 6 15 5 7 5 13 7 6 9 12 7 57 7 155 6 7 10 7 3
"gene_id_805" 7 7 7 6 6 7 5 13 26 6 7 9 6 5 6 13 7 7 10 11 7 5 6 9 6 45 12 151 9 7 10 7 6
"gene_id_806" 8 7 7 5 7 8 9 10 47 6 6 13 5 7 6 19 7 6 8 14 7 6 7 17 6 44 5 135 9 7 12 7 7
"gene_id_807" 9 7 6 6 5 8 9 10 39 9 5 8 6 7 6 21 7 9 13 16 7 6 6 18 6 37 8 135 9 7 13 7 7
"gene_id_808" 8 7 6 6 5 9 9 11 38 8 5 8 6 8 6 16 7 9 13 16 5 6 6 19 6 34 7 131 5 7 14 7 7
"gene_id_809" 9 7 6 6 6 11 9 11 33 8 5 9 6 9 6 19 7 8 14 15 7 6 5 19 6 34 6 138 5 7 13 7 5
"gene_id_810" 8 7 6 6 6 10 9 11 38 7 5 8 6 9 6 23 7 9 15 17 7 6 7 19 6 35 6 139 5 7 15 7 9
"gene_id_811" 5 6 7 6 6 8 10 11 23 11 7 7 6 7 6 16 7 7 8 10 7 6 7 12 5 46 9 135 6 6 6 7 4
"gene_id_812" 7 7 7 6 8 7 9 9 26 7 7 11 6 7 6 22 5 7 7 10 10 6 6 8 5 55 11 135 7 15 8 7 7
"gene_id_813" 9 7 7 6 8 7 9 13 34 7 6 11 6 7 6 25 5 7 8 10 7 6 7 9 6 48 14 137 6 15 7 7 6
"gene_id_814" 5 7 7 6 8 7 8 12 38 7 7 11 6 8 6 30 6 7 7 14 5 6 7 10 6 52 17 123 7 6 9 7 4
"gene_id_815" 5 7 7 5 9 7 9 16 61 8 10 14 6 7 6 12 7 7 5 10 7 6 6 15 6 34 5 141 10 7 11 7 6
"gene_id_816" 7 7 7 5 9 7 9 11 50 7 6 15 7 8 6 12 7 7 8 10 7 6 6 14 6 32 6 151 10 7 8 8 4
"gene_id_817" 7 7 7 5 10 7 9 11 53 7 6 15 7 8 6 13 7 7 8 10 7 6 6 14 6 31 7 153 9 7 8 8 3
"gene_id_818" 7 7 7 6 10 5 9 13 50 7 7 17 7 7 6 14 5 7 8 10 7 7 6 12 6 31 9 150 10 7 10 8 9
"gene_id_819" 10 7 7 6 8 5 8 8 42 7 8 15 6 7 6 14 7 7 11 12 8 6 7 15 6 32 9 123 9 7 10 7 9
"gene_id_820" 9 7 6 6 5 5 8 10 38 7 8 11 6 7 6 16 7 7 11 13 10 6 7 11 6 37 9 134 6 7 5 7 10
"gene_id_821" 13 7 7 6 8 7 9 8 11 7 5 6 6 7 6 15 8 7 8 9 7 6 7 9 6 27 11 132 5 7 5 8 7
"gene_id_822" 13 7 7 6 8 7 9 8 11 7 5 6 6 7 6 15 8 7 8 9 7 6 7 9 6 28 10 132 9 7 5 8 6
"gene_id_823" 13 7 7 6 8 7 9 9 12 7 5 6 6 7 6 16 8 7 8 10 8 6 7 9 6 30 9 128 9 7 5 8 5
"gene_id_824" 11 7 7 6 8 7 9 10 9 7 7 7 6 7 6 18 8 6 5 10 6 6 7 9 6 33 7 130 9 7 6 9 8
"gene_id_825" 13 7 7 6 8 7 7 8 9 7 7 6 6 7 6 19 8 6 5 10 6 6 7 9 6 35 6 129 9 7 6 10 9
"gene_id_826" 10 7 7 6 8 7 6 6 8 7 5 7 6 7 6 19 8 7 5 9 5 6 7 9 6 38 7 123 9 7 6 10 8
"gene_id_827" 11 7 7 6 8 7 5 7 12 5 5 6 6 7 6 19 7 6 5 9 6 6 7 7 6 36 6 128 9 7 6 10 8
"gene_id_828" 11 7 7 6 8 7 5 6 12 7 7 6 6 7 6 16 7 7 8 11 7 6 7 7 6 33 9 124 9 7 6 7 9
"gene_id_829" 8 7 7 6 8 7 5 7 23 9 7 9 6 7 6 19 6 7 7 5 6 6 7 10 6 30 10 142 9 7 9 5 8
"gene_id_830" 7 7 7 6 8 7 7 6 34 6 7 17 6 7 6 18 7 7 8 10 8 6 5 14 6 35 14 147 9 7 12 7 11
"gene_id_831" 7 5 5 6 5 5 8 10 32 6 7 17 6 6 6 19 7 7 6 8 10 6 6 14 6 33 14 137 5 7 14 7 7
"gene_id_832" 5 7 7 6 8 7 9 10 40 5 7 21 6 7 6 15 12 7 8 7 8 6 7 15 5 34 6 133 10 7 11 7 13
"gene_id_833" 6 7 7 7 6 7 8 10 31 7 7 13 6 7 6 16 5 7 8 7 8 6 7 18 6 32 9 150 9 7 6 7 7
"gene_id_834" 10 7 9 6 6 6 11 7 35 7 7 7 6 7 6 20 8 5 9 18 6 6 7 8 6 36 6 120 5 5 8 7 5
"gene_id_835" 8 7 7 6 5 7 10 7 24 7 7 9 5 5 6 17 6 7 12 13 6 6 7 18 6 41 6 131 6 7 10 7 8
"gene_id_836" 5 7 7 5 6 7 13 10 30 7 7 9 6 7 6 19 5 9 10 11 5 6 7 25 6 50 6 146 7 9 11 7 3
"gene_id_837" 5 11 7 6 6 7 10 8 36 5 5 11 6 7 6 24 7 7 5 9 7 7 6 15 6 34 5 167 6 6 13 9 5
"gene_id_838" 8 9 7 6 6 7 12 9 34 7 5 10 6 7 6 26 7 7 5 9 6 7 7 19 6 37 5 158 6 5 11 10 6
"gene_id_839" 6 7 7 6 7 5 7 13 19 9 5 13 6 11 6 23 6 7 7 5 7 6 5 8 6 50 11 144 15 7 15 7 5
"gene_id_840" 6 6 7 6 5 6 6 7 20 9 7 16 6 10 6 22 5 7 7 7 8 5 7 6 6 47 11 139 14 7 13 7 4
"gene_id_841" 6 7 7 6 5 8 9 6 16 7 7 12 6 8 6 15 12 7 8 7 7 6 7 22 6 49 15 156 8 5 16 7 9
"gene_id_842" 5 7 10 7 6 9 9 18 12 6 7 11 6 7 6 19 8 7 11 12 7 6 6 18 6 43 6 143 8 7 9 7 8
"gene_id_843" 5 7 7 7 7 10 9 18 13 5 7 5 6 7 6 22 9 7 9 13 7 6 7 15 6 45 7 129 8 7 9 6 4
"gene_id_844" 7 7 7 6 5 5 7 24 9 5 5 9 6 7 6 11 5 7 8 10 5 6 6 14 6 31 7 117 9 9 10 6 5
"gene_id_845" 7 7 7 6 7 7 7 28 14 5 5 12 6 7 6 13 6 7 8 9 6 5 6 12 6 32 7 130 9 11 13 7 7
"gene_id_846" 5 7 6 6 10 7 9 19 20 7 7 6 6 7 6 14 7 7 8 8 10 5 6 8 6 31 9 146 6 6 13 7 5
"gene_id_847" 5 7 5 6 10 9 7 11 25 5 8 7 6 6 6 10 7 8 9 6 7 6 5 14 6 38 10 150 9 5 17 7 3
"gene_id_848" 6 7 7 6 8 12 8 16 27 7 5 13 6 7 6 18 7 10 8 9 7 6 7 13 6 31 11 172 9 7 9 8 5
"gene_id_849" 6 7 7 6 5 11 8 16 23 7 5 15 6 7 6 18 7 10 8 8 7 6 7 13 6 28 9 181 9 6 8 9 5
"gene_id_850" 5 7 7 6 6 9 15 14 28 7 6 16 6 7 6 17 6 10 8 6 7 6 6 5 6 29 10 170 6 8 10 9 5
"gene_id_851" 7 7 7 6 10 6 17 9 23 7 6 7 6 6 6 16 7 9 8 5 7 6 6 6 6 30 17 147 8 5 11 9 6
"gene_id_852" 7 7 7 5 11 6 19 11 22 7 11 6 6 9 6 18 7 9 8 10 7 6 8 8 6 41 17 161 8 5 11 7 6
"gene_id_853" 7 7 7 5 11 8 19 11 21 7 11 6 6 9 6 17 7 10 8 5 7 6 9 9 6 42 17 158 8 5 9 6 6
"gene_id_854" 7 7 7 6 11 8 16 10 24 5 12 7 6 9 6 16 7 8 8 5 7 6 8 8 6 45 18 152 8 6 9 7 7
"gene_id_855" 7 7 7 6 11 8 16 10 22 5 12 7 6 9 6 15 7 8 8 6 7 6 9 8 6 46 17 150 9 6 8 7 7
"gene_id_856" 6 7 7 6 6 9 9 11 30 7 7 14 6 7 6 19 7 7 8 14 7 6 7 13 6 48 7 108 9 8 10 7 9
"gene_id_857" 5 7 7 6 8 10 6 9 28 5 7 13 6 7 6 16 7 7 8 11 7 5 7 13 6 45 7 112 10 7 9 7 7
"gene_id_858" 5 7 5 6 6 11 7 13 24 7 7 11 6 5 6 13 11 7 9 8 6 6 8 8 5 28 9 106 10 7 7 7 5
"gene_id_859" 8 7 7 9 9 5 11 5 17 7 7 20 6 6 6 19 8 7 8 10 12 6 7 12 6 48 13 137 6 5 10 7 5
"gene_id_860" 5 7 7 6 8 7 9 7 33 7 7 11 6 7 6 19 6 7 6 10 7 6 6 16 6 45 10 121 5 7 13 7 5
"gene_id_861" 5 7 7 6 8 7 5 6 30 7 7 12 6 7 6 20 7 7 6 11 7 6 5 17 6 43 10 115 5 7 13 7 8
"gene_id_862" 7 7 7 6 8 6 10 13 28 5 5 6 6 8 6 18 7 5 7 14 6 6 7 9 6 37 9 129 6 8 7 6 5
"gene_id_863" 9 7 7 6 5 7 5 14 21 6 7 10 6 8 6 20 5 7 5 20 5 6 7 11 6 34 11 114 8 8 10 10 4
"gene_id_864" 12 7 7 6 8 8 5 9 22 5 7 10 6 7 6 23 5 5 5 19 5 6 7 8 6 39 8 131 11 9 8 8 10
"gene_id_865" 9 7 7 6 8 10 9 6 43 7 7 14 6 7 6 20 7 8 7 11 5 6 7 14 6 36 6 132 12 5 11 7 5
"gene_id_866" 9 7 7 6 5 9 9 7 44 7 7 13 6 5 6 21 7 9 7 11 5 6 7 14 6 40 6 126 12 5 10 7 5
"gene_id_867" 7 7 7 6 5 9 9 8 43 6 7 11 6 5 6 13 7 8 6 12 7 6 6 18 6 41 6 121 13 7 10 7 3
"gene_id_868" 8 7 5 5 8 7 5 10 25 6 7 9 6 7 6 6 7 7 8 8 7 6 7 25 6 41 10 132 10 7 12 7 7
"gene_id_869" 5 7 7 6 5 5 6 16 33 7 7 11 6 7 6 15 7 7 6 6 6 7 7 9 6 12 13 136 8 7 20 8 5
"gene_id_870" 5 7 7 6 5 5 6 16 32 7 7 11 6 7 6 17 7 7 7 6 6 8 7 9 6 14 13 145 8 7 21 8 4
"gene_id_871" 5 5 7 6 8 5 8 12 36 9 7 11 6 6 6 19 7 7 10 8 7 10 7 18 6 35 12 145 11 7 10 9 6
"gene_id_872" 5 7 7 6 12 8 15 6 21 5 7 17 6 7 6 17 7 7 8 10 7 6 6 15 6 33 12 143 9 7 10 5 7
"gene_id_873" 5 7 7 6 7 7 7 9 23 11 7 7 6 5 6 16 9 7 7 11 7 7 7 14 6 29 8 97 9 7 10 5 9
"gene_id_874" 5 7 7 6 7 7 7 9 23 11 7 8 6 5 6 17 9 7 7 13 6 6 7 14 6 30 8 90 9 7 10 5 7
"gene_id_875" 6 6 7 6 7 7 5 8 33 7 7 6 6 7 6 18 6 7 6 14 5 5 7 18 5 30 7 76 9 7 10 6 4
"gene_id_876" 8 10 7 6 10 7 9 10 29 6 7 12 6 7 6 17 7 5 7 12 8 6 7 18 6 31 7 48 7 7 9 6 8
"gene_id_877" 5 8 7 5 9 7 8 10 38 7 7 7 6 7 6 20 7 5 10 13 6 6 7 17 7 25 7 49 6 7 12 6 7
"gene_id_878" 5 8 7 5 10 7 8 10 38 7 7 8 6 7 6 20 7 5 10 13 7 6 7 16 7 25 7 52 6 7 12 6 10
"gene_id_879" 8 7 7 6 5 7 7 10 51 7 7 7 6 7 6 20 7 5 11 9 8 6 7 13 5 37 7 139 7 7 13 7 6
"gene_id_880" 7 10 7 6 6 7 6 10 44 7 7 8 6 7 6 19 7 5 10 5 7 5 7 11 5 21 7 56 7 7 15 7 7
"gene_id_881" 7 10 7 6 6 7 7 10 42 7 7 7 7 7 6 15 7 7 11 10 8 5 7 9 6 22 7 64 6 7 14 7 7
"gene_id_882" 7 9 7 6 8 7 5 10 42 7 7 8 6 7 6 17 7 7 11 10 6 5 7 9 5 21 7 60 7 7 14 7 4
"gene_id_883" 6 9 7 6 8 7 9 10 34 7 7 6 6 7 6 18 7 6 10 5 7 6 7 5 6 20 9 85 11 7 13 7 2
"gene_id_884" 5 6 7 6 8 7 9 10 40 5 7 7 6 7 6 18 7 6 11 10 7 6 7 6 6 23 11 90 12 7 12 7 6
"gene_id_885" 5 6 7 6 7 7 9 10 37 5 7 6 6 7 6 17 7 7 10 10 7 6 7 6 5 22 11 94 12 7 12 7 6
"gene_id_886" 7 6 7 6 10 7 9 10 39 6 7 5 8 7 6 15 5 7 9 10 7 6 7 8 9 26 11 110 11 7 12 7 9
"gene_id_887" 6 7 6 6 7 7 9 7 18 5 7 7 6 7 6 11 5 7 9 8 7 7 7 13 6 39 6 144 9 7 9 7 6
"gene_id_888" 7 7 6 6 9 7 8 8 37 5 7 16 6 6 6 24 6 7 10 16 7 6 7 21 6 56 13 141 8 8 8 7 7
"gene_id_889" 10 7 7 6 8 5 13 10 37 6 7 10 5 7 6 22 5 7 11 14 7 6 7 22 6 58 16 134 9 7 10 7 8
"gene_id_890" 12 7 7 6 5 5 9 11 17 8 7 15 6 7 6 19 7 7 5 6 6 6 5 12 5 50 8 124 9 6 14 9 7
"gene_id_891" 8 6 7 6 11 5 6 16 27 7 6 22 6 7 6 11 7 6 8 11 8 6 8 17 6 59 11 131 5 7 10 12 7
"gene_id_892" 7 5 7 6 8 5 9 11 38 7 7 9 6 7 6 11 5 7 5 15 7 6 7 10 6 49 11 130 10 7 12 7 8
"gene_id_893" 8 7 7 6 7 5 9 14 31 6 7 10 6 7 6 11 7 7 13 11 5 6 7 9 6 44 11 130 12 7 8 7 7
"gene_id_894" 8 7 7 6 8 5 9 14 30 6 7 12 6 7 6 11 7 7 13 10 5 6 7 8 6 44 11 128 12 7 8 7 6
"gene_id_895" 6 12 7 6 9 8 9 10 30 6 7 7 5 7 6 15 7 7 10 12 7 6 8 15 6 32 8 119 9 7 9 5 2
"gene_id_896" 6 11 7 6 7 6 9 10 27 5 7 7 5 7 6 14 7 7 9 10 7 6 6 16 6 31 9 119 5 5 8 5 4
"gene_id_897" 11 10 7 6 10 7 10 9 35 5 7 11 6 7 6 13 7 7 6 6 7 6 7 11 6 29 6 127 6 7 9 6 7
"gene_id_898" 15 9 7 6 9 7 10 11 35 7 7 13 6 7 6 15 7 6 7 7 7 6 7 11 6 31 11 126 6 7 13 7 8
"gene_id_899" 13 7 7 6 5 5 7 12 26 7 7 15 6 6 6 15 5 8 5 10 7 6 7 13 6 32 7 113 6 6 16 7 9
"gene_id_900" 13 6 7 6 8 7 7 12 25 5 7 15 6 6 6 14 7 8 8 5 7 6 7 10 6 35 8 100 7 6 17 7 7
"gene_id_901" 12 6 7 6 8 6 6 8 27 6 7 17 6 7 6 16 7 7 7 5 7 6 7 12 6 37 8 96 7 5 19 7 6
"gene_id_902" 8 7 7 6 8 7 9 6 20 5 7 12 6 7 6 10 6 7 9 10 6 6 7 12 6 33 9 63 5 7 6 5 6
"gene_id_903" 8 7 7 5 8 6 5 8 18 5 7 11 6 8 6 10 5 7 9 10 8 6 7 8 6 32 9 53 5 7 6 5 8
"gene_id_904" 9 7 7 6 8 6 5 8 22 6 7 9 6 7 6 10 5 7 8 10 6 6 7 8 6 32 10 51 5 7 5 5 5
"gene_id_905" 5 7 7 6 8 7 9 6 25 5 7 7 6 6 6 6 7 5 6 10 8 6 7 7 6 34 12 16 9 7 10 7 5
"gene_id_906" 8 7 7 6 5 7 5 5 23 7 7 5 5 7 6 18 7 5 5 10 6 6 7 12 6 30 8 92 9 5 8 5 8
"gene_id_907" 7 5 7 6 8 6 6 10 23 7 7 6 6 7 6 17 7 5 5 5 5 6 5 11 10 32 10 123 9 5 9 5 5
"gene_id_908" 8 7 7 5 9 7 6 21 26 7 6 11 6 7 6 13 7 7 5 16 7 6 5 25 6 26 10 122 5 8 9 6 12
"gene_id_909" 7 6 7 6 5 6 7 10 36 7 7 10 6 5 6 8 7 7 8 10 7 6 8 17 6 25 11 152 8 8 10 7 5
"gene_id_910" 6 7 7 6 5 6 10 6 31 7 7 6 6 7 6 13 7 7 6 8 7 6 12 13 6 28 5 136 11 7 10 7 6
"gene_id_911" 5 7 7 6 7 6 11 6 28 7 7 6 6 7 6 13 7 7 6 8 7 6 12 13 6 28 5 135 13 7 11 8 8
"gene_id_912" 5 7 5 6 5 6 11 6 34 7 7 5 6 7 6 13 7 8 5 9 5 6 9 12 6 26 7 142 13 7 11 11 6
"gene_id_913" 7 7 7 6 8 7 11 10 28 7 6 9 6 5 6 15 7 7 7 11 7 6 8 11 6 22 7 149 11 7 7 10 8
"gene_id_914" 10 6 7 6 7 10 11 15 20 5 7 19 6 6 6 18 7 5 11 6 7 6 8 9 6 35 12 148 5 7 14 5 6
"gene_id_915" 5 5 5 6 8 8 9 8 23 6 7 13 6 7 6 12 9 7 9 7 7 6 8 14 6 28 6 173 9 7 6 5 5
"gene_id_916" 6 7 7 6 8 8 7 13 28 5 7 14 5 7 6 14 7 5 9 5 7 6 6 11 6 35 6 189 6 7 7 6 7
"gene_id_917" 7 7 7 6 8 6 12 10 13 7 7 10 6 7 6 16 8 7 7 6 7 6 7 21 6 36 10 178 8 6 11 7 9
"gene_id_918" 8 7 5 6 8 7 13 6 22 7 7 10 6 7 6 17 9 6 9 6 6 6 10 10 6 32 9 149 5 7 8 7 7
